"","campaign_id","month(act_date)","year(act_date)","Number of donations","avg(amount)","sum(amount)"
"1911","SO14",3,2018,63,14.888889,938
"1912","LAL141",3,2018,59,19.338983,1141
"1913","SJ14",3,2018,32,17.78125,569
"1914","SA14",3,2018,46,17.978261,827
"1915","DFG",3,2018,117,3218.495214,376563.94
"1916","SF15",3,2018,53,29.877358,1583.5
"1917","SJ15",3,2018,26,12.038462,313
"1918","SO15",3,2018,70,18.785714,1315
"1919","LAL151",3,2018,78,25.525641,1991
"1920","SF16",3,2018,60,29.683333,1781
"1921","SV16",3,2018,31,14.83871,460
"1922","SO16",3,2018,96,20.614583,1979
"1923","SD16",3,2018,40,11.375,455
"1924","LAL16",3,2018,57,18.333333,1045
"1925","SV17",3,2018,52,27.788462,1445
"1926","SA17",3,2018,81,36.382716,2947
"1927","SO17",3,2018,185,58.52427,10826.99
"1928","DEC17",3,2018,396,58.800505,23285
"1929","SF17",3,2018,53,27.339623,1449
"1930","SF18",3,2018,4232,58.516385,247641.34
"1931","BDON",3,2018,9,243.888889,2195
"1932","SJ17",3,2018,55,51.745455,2846
"1933","INT",3,2018,213,128.501268,27370.77
"1934","DOPRL",4,2018,1122,21.220811,23809.75
"1935","SF13",4,2018,46,33.413043,1537
"1936","SJ13",4,2018,28,16.607143,465
"1937","SC13",4,2018,155,21.419355,3320
"1938","SO13",4,2018,104,19.115385,1988
"1939","LAL131",4,2018,48,17.083333,820
"1940","SV14",4,2018,34,15.441176,525
"1941","SA14",4,2018,42,16.238095,682
"1942","SF14",4,2018,52,27.576923,1434
"1943","SJ14",4,2018,33,20.151515,665
"1944","SO14",4,2018,63,17.111111,1078
"1945","LAL141",4,2018,68,21.338235,1451
"1946","DFG",4,2018,71,30.380282,2157
"1947","SF15",4,2018,59,31.076271,1833.5
"1948","SJ15",4,2018,34,16.705882,568
"1949","SO15",4,2018,61,15.327869,935
"1950","LAL151",4,2018,75,25.6,1920
"1951","SF16",4,2018,55,26.745455,1471
"1952","SV16",4,2018,24,12.916667,310
"1953","SO16",4,2018,84,14.238095,1196
"1954","SD16",4,2018,41,13.902439,570
"1955","SV17",4,2018,36,18.055556,650
"1956","SO17",4,2018,124,53.443548,6627
"1957","SA17",4,2018,59,29.661017,1750
"1958","LAL16",4,2018,62,19.983871,1239
"1959","DEC17",4,2018,169,65.674556,11099
"1960","SF17",4,2018,39,26.615385,1038
"1961","SF18",4,2018,940,67.56516,63511.25
"1962","LAL",4,2018,29,20.517241,595
"1963","SV18",4,2018,2342,54.751067,128227
"1964","DOPRL",5,2018,992,20.335544,20172.86
"1965","LAL",5,2018,33,24.69697,815
"1966","SF13",5,2018,33,31.878788,1052
"1967","SJ13",5,2018,30,18.833333,565
"1968","SC13",5,2018,145,21.172414,3070
"1969","SO13",5,2018,107,19.598131,2097
"1970","LAL131",5,2018,62,21.048387,1305
"1971","SA14",5,2018,41,16.268293,667
"1972","SO14",5,2018,67,19.522388,1308
"1973","SJ14",5,2018,30,15.666667,470
"1974","LAL141",5,2018,66,22.287879,1471
"1975","DFG",5,2018,98,52.633367,5158.07
"1976","SJ15",5,2018,29,17.344828,503
"1977","SO15",5,2018,65,16.846154,1095
"1978","LAL151",5,2018,82,25.97561,2130
"1979","SF16",5,2018,44,21.727273,956
"1980","SV16",5,2018,30,16.666667,500
"1981","SD16",5,2018,46,13.804348,635
"1982","SO16",5,2018,92,16.75,1541
"1983","LAL16",5,2018,59,23.271186,1373
"1984","SJ17",5,2018,48,31.354167,1505
"1985","SO17",5,2018,177,45.440226,8042.92
"1986","SA17",5,2018,68,37.867647,2575
"1987","DEC17",5,2018,203,98.53202,20002
"1988","SF17",5,2018,29,21.655172,628
"1989","SF18",5,2018,1218,65.910427,80278.9
"1990","SJ14",2,2021,21,16.904762,355
"1991","SO14",2,2021,56,17.910714,1003
"1992","SV18",5,2018,2212,58.205244,128750
"1993","SF15",5,2018,39,26.24359,1023.5
"1994","SV17",5,2018,39,20.384615,795
"1995","LAL141",2,2021,53,20.396226,1081
"1996","BDON",5,2018,49,287.105918,14068.19
"1997","DOPRL",6,2018,896,18.412656,16497.74
"1998","SO12",6,2018,101,18.613861,1880
"1999","SV13",6,2018,34,16.323529,555
"2000","LAL",6,2018,27,20.185185,545
"2001","SJ13",6,2018,27,15.37037,415
"2002","SO13",6,2018,107,20.065421,2147
"2003","SC13",6,2018,138,20.762609,2865.24
"2004","LAL131",6,2018,50,17.6,880
"2005","SF14",6,2018,47,28.382979,1334
"2006","SA14",6,2018,46,17.978261,827
"2007","SO14",6,2018,63,15.206349,958
"2008","LAL141",6,2018,61,20.016393,1221
"2009","SJ14",6,2018,29,18.103448,525
"2010","DFG",6,2018,125,147.10216,18387.77
"2011","SJ15",6,2018,25,12.12,303
"2012","SO15",6,2018,65,18.846154,1225
"2013","LAL151",6,2018,72,25.291667,1821
"2014","SF16",6,2018,56,26.357143,1476
"2015","SV16",6,2018,30,14.666667,440
"2016","SO16",6,2018,95,20.726316,1969
"2017","SD16",6,2018,40,11.375,455
"2018","LAL16",6,2018,54,19.148148,1034
"2019","SV17",6,2018,36,17.638889,635
"2020","SA17",6,2018,62,43.741935,2712
"2021","SF17",6,2018,52,26.692308,1388
"2022","SO17",6,2018,120,152.1,18252
"2023","SF18",6,2018,466,177.146996,82550.5
"2024","DEC17",6,2018,147,97.100476,14273.77
"2025","INT",5,2018,453,93.01766,42137
"2026","BDON",6,2018,63,320.662698,20201.75
"2027","SJ15",2,2021,21,18.47619,388
"2028","SO15",2,2021,44,16.477273,725
"2029","SJ18",6,2018,4021,63.394384,254908.82
"2030","SV18",6,2018,465,71.498108,33246.62
"2031","SF15",6,2018,51,30.656863,1563.5
"2032","SF13",6,2018,19,33.263158,632
"2033","LAL151",2,2021,54,29.037037,1568
"2034","DOPRL",7,2018,1096,21.229124,23267.12
"2035","SF13",7,2018,47,33.340426,1567
"2036","LAL",7,2018,28,20.535714,575
"2037","SJ13",7,2018,29,16.724138,485
"2038","SC13",7,2018,151,21.523179,3250
"2039","SO13",7,2018,102,19,1938
"2040","LAL131",7,2018,48,17.083333,820
"2041","SF14",7,2018,49,28.081633,1376
"2042","SJ14",7,2018,33,20.151515,665
"2043","SA14",7,2018,41,15.902439,652
"2044","LAL141",7,2018,64,20.796875,1331
"2045","SO14",7,2018,58,17.034483,988
"2046","SF15",7,2018,57,31.289474,1783.5
"2047","DFG",7,2018,98,296.896327,29095.84
"2048","SJ15",7,2018,33,16.909091,558
"2049","SO15",7,2018,57,15.350877,875
"2050","LAL151",7,2018,78,25.769231,2010
"2051","SF16",7,2018,54,26.685185,1441
"2052","SV16",7,2018,25,12.8,320
"2053","SO16",7,2018,81,14.518519,1176
"2054","SD16",7,2018,40,11.25,450
"2055","LAL16",7,2018,56,20.928571,1172
"2056","SV17",7,2018,37,18.108108,670
"2057","SA17",7,2018,56,51.428571,2880
"2058","SO17",7,2018,86,48.627907,4182
"2059","SF17",7,2018,38,26.526316,1008
"2060","DEC17",7,2018,129,51.023256,6582
"2061","SJ18",7,2018,1246,75.881862,94548.8
"2062","SF18",7,2018,314,82.630573,25946
"2063","SV18",7,2018,249,107.269076,26710
"2064","SV14",7,2018,34,15.441176,525
"2065","DFG",2,2021,165,333.462606,55021.33
"2066","DMM01",7,2018,5,92,460
"2067","DOPRL",8,2018,970,20.23466,19627.62
"2068","LAL",8,2018,32,24.53125,785
"2069","SF13",8,2018,33,31.878788,1052
"2070","SJ13",8,2018,30,18.833333,565
"2071","SC13",8,2018,139,20.431655,2840
"2072","SO13",8,2018,106,19.5,2067
"2073","LAL131",8,2018,60,21.083333,1265
"2074","SA14",8,2018,41,16.268293,667
"2075","LAL141",8,2018,64,21.34375,1366
"2076","SO14",8,2018,63,19.492063,1228
"2077","SJ14",8,2018,30,15.666667,470
"2078","DFG",8,2018,120,359.180167,43101.62
"2079","SF15",8,2018,38,26.407895,1003.5
"2080","SJ15",8,2018,29,17.344828,503
"2081","SO15",8,2018,59,16.864407,995
"2082","LAL151",8,2018,75,26.4,1980
"2083","SV16",8,2018,30,16.666667,500
"2084","SF16",8,2018,43,22,946
"2085","SD16",8,2018,46,13.369565,615
"2086","LAL16",8,2018,59,23.79661,1404
"2087","SO16",8,2018,88,17,1496
"2088","SV17",8,2018,38,18.815789,715
"2089","SA17",8,2018,40,17.875,715
"2090","SJ17",8,2018,32,14.84375,475
"2091","SF17",8,2018,29,21.655172,628
"2092","SO17",8,2018,81,21.91358,1775
"2093","DEC17",8,2018,116,40.965517,4752
"2094","SJ18",8,2018,381,66.553806,25357
"2095","SF18",8,2018,629,82.721463,52031.8
"2096","BDON",8,2018,128,257.302891,32934.77
"2097","SA18",8,2018,4051,58.007971,234990.29
"2098","SV18",8,2018,126,49.912698,6289
"2099","DOPRL",9,2018,867,18.487589,16028.74
"2100","SO12",9,2018,100,18.55,1855
"2101","SF13",9,2018,17,34.235294,582
"2102","LAL",9,2018,26,20.192308,525
"2103","SJ13",9,2018,26,15.769231,410
"2104","SC13",9,2018,132,21.062424,2780.24
"2105","SO13",9,2018,108,19.972222,2157
"2106","SF14",9,2018,46,28.826087,1326
"2107","LAL131",9,2018,49,17.755102,870
"2108","SJ14",9,2018,27,18.333333,495
"2109","SO14",9,2018,59,14.881356,878
"2110","LAL141",9,2018,56,18.678571,1046
"2111","SA14",9,2018,45,18.155556,817
"2112","DFG",9,2018,130,106.892308,13896
"2113","SF15",9,2018,50,30.87,1543.5
"2114","SJ15",9,2018,24,12.208333,293
"2115","SO15",9,2018,62,18.790323,1165
"2116","LAL151",9,2018,73,25.493151,1861
"2117","SF16",9,2018,52,26.846154,1396
"2118","SV16",9,2018,29,14.827586,430
"2119","SO16",9,2018,88,21.068182,1854
"2120","SD16",9,2018,39,11.538462,450
"2121","LAL16",9,2018,52,19.307692,1004
"2122","SV17",9,2018,34,17.794118,605
"2123","SA17",9,2018,43,22.093023,950
"2124","SO17",9,2018,94,32.925532,3095
"2125","DEC17",9,2018,150,57.624333,8643.65
"2126","SF17",9,2018,52,26.692308,1388
"2127","SF18",9,2018,491,56.909369,27942.5
"2128","SJ18",9,2018,337,69.140772,23300.44
"2129","SA18",9,2018,2001,65.428286,130922
"2130","SV13",9,2018,34,16.323529,555
"2131","SV18",9,2018,151,70.682119,10673
"2132","SA17",2,2021,29,18.62069,540
"2133","INT",9,2018,351,104.641026,36729
"2134","BDON",9,2018,29,252.877241,7333.44
"2135","DOPRL",10,2018,1072,21.296203,22829.53
"2136","SJ13",10,2018,27,17.407407,470
"2137","LAL",10,2018,28,20.535714,575
"2138","SC13",10,2018,146,21.472603,3135
"2139","SO13",10,2018,99,19.191919,1900
"2140","LAL131",10,2018,47,17.234043,810
"2141","SJ14",10,2018,29,20.517241,595
"2142","SV14",10,2018,31,15.967742,495
"2143","SA14",10,2018,38,15.052632,572
"2144","LAL141",10,2018,63,20.253968,1276
"2145","SO14",10,2018,57,16.807018,958
"2146","SF15",10,2018,57,31.289474,1783.5
"2147","DFG",10,2018,145,272.713034,39543.39
"2148","SJ15",10,2018,32,17.125,548
"2149","SO15",10,2018,54,15.092593,815
"2150","LAL151",10,2018,73,26.027397,1900
"2151","SF16",10,2018,53,26.622642,1411
"2152","SV16",10,2018,25,12.8,320
"2153","SO16",10,2018,77,14.298701,1101
"2154","SD16",10,2018,39,11.410256,445
"2155","SV17",10,2018,35,18.285714,640
"2156","SA17",10,2018,41,20.243902,830
"2157","SF17",10,2018,38,26.526316,1008
"2158","SO17",10,2018,62,14.870968,922
"2159","LAL16",10,2018,58,20.637931,1197
"2160","DEC17",10,2018,117,41.444444,4849
"2161","SF18",10,2018,529,50.542533,26737
"2162","SJ18",10,2018,154,62.155844,9572
"2163","BDON",10,2018,77,162.235455,12492.13
"2164","SO17",2,2021,62,17.983871,1115
"2165","SF17",2,2021,23,20.913043,481
"2166","SA18",10,2018,409,74.498289,30469.8
"2167","SF14",10,2018,49,28.081633,1376
"2168","SF13",10,2018,44,34.022727,1497
"2169","SO18",10,2018,4403,47.467227,208998.2
"2170","SV18",10,2018,71,48.28169,3428
"2171","DOPRL",11,2018,939,20.27197,19035.38
"2172","LAL",11,2018,31,24.677419,765
"2173","SF13",11,2018,31,32.645161,1012
"2174","SJ13",11,2018,29,19.310345,560
"2175","SC13",11,2018,135,21.62963,2920
"2176","SO13",11,2018,102,19.578431,1997
"2177","LAL131",11,2018,59,20.59322,1215
"2178","SA14",11,2018,38,16.236842,617
"2179","SO14",11,2018,62,19.322581,1198
"2180","LAL141",11,2018,61,21.409836,1306
"2181","DFG",11,2018,87,43.198736,3758.29
"2182","SJ15",11,2018,28,17.607143,493
"2183","SO15",11,2018,58,16.982759,985
"2184","LAL151",11,2018,77,26.363636,2030
"2185","SF16",11,2018,41,21.97561,901
"2186","LAL16",11,2018,57,23.473684,1338
"2187","SD16",11,2018,44,13.522727,595
"2188","SA17",11,2018,36,18.75,675
"2189","SV17",11,2018,36,19.027778,685
"2190","SJ17",11,2018,31,14.354839,445
"2191","SO17",11,2018,75,18.466667,1385
"2192","SF17",11,2018,29,21.655172,628
"2193","SF18",11,2018,365,62.950959,22977.1
"2194","DEC17",11,2018,161,47.496894,7647
"2195","SJ18",11,2018,247,74.635628,18435
"2196","SO18",11,2018,3388,73.473185,248927.15
"2197","SJ14",11,2018,28,15.714286,440
"2198","SO16",11,2018,83,16.578313,1376
"2199","SV16",11,2018,29,16.206897,470
"2200","SF15",11,2018,38,26.407895,1003.5
"2201","SV18",11,2018,143,58.258741,8331
"2202","SA18",11,2018,406,71.216749,28914
"2203","DMM01",11,2018,3,800,2400
"2204","INT",11,2018,721,98.145631,70763
"2205","DOPRL",12,2018,852,18.507911,15768.74
"2206","SO12",12,2018,96,18.958333,1820
"2207","LAL",12,2018,26,20.192308,525
"2208","SF13",12,2018,17,34.235294,582
"2209","SC13",12,2018,130,21.271077,2765.24
"2210","SO13",12,2018,101,19.970297,2017
"2211","LAL131",12,2018,48,17.708333,850
"2212","SF14",12,2018,45,29.355556,1321
"2213","SA14",12,2018,43,18.302326,787
"2214","LAL141",12,2018,56,18.857143,1056
"2215","SO14",12,2018,58,14.62069,848
"2216","DFG",12,2018,159,279.485597,44438.21
"2217","SF15",12,2018,49,30.887755,1513.5
"2218","SO15",12,2018,60,19.083333,1145
"2219","SJ15",12,2018,23,12.304348,283
"2220","LAL151",12,2018,71,25.788732,1831
"2221","SF16",12,2018,51,27.078431,1381
"2222","SV16",12,2018,29,14.827586,430
"2223","SO16",12,2018,87,20.965517,1824
"2224","SD16",12,2018,37,11.486486,425
"2225","LAL16",12,2018,53,19.132075,1014
"2226","SA17",12,2018,40,23,920
"2227","SV17",12,2018,34,17.794118,605
"2228","SO17",12,2018,71,18.873239,1340
"2229","SF17",12,2018,50,26.56,1328
"2230","DEC17",12,2018,89,23.05618,2052
"2231","SF18",12,2018,189,71.122751,13442.2
"2232","SJ18",12,2018,306,70.441176,21555
"2233","SO18",12,2018,1906,69.704224,132856.25
"2234","SV13",12,2018,34,16.323529,555
"2235","SJ13",12,2018,26,15.769231,410
"2236","SJ14",12,2018,27,18.333333,495
"2237","SA18",12,2018,432,73.724537,31849
"2238","LAL18",12,2018,5365,65.340568,350552.15
"2239","SV18",12,2018,197,74.126904,14603
"2240","DOPRL",1,2019,1044,21.195182,22127.77
"2241","SF13",1,2019,42,34.214286,1437
"2242","SC13",1,2019,141,21.843972,3080
"2243","SJ13",1,2019,28,17.142857,480
"2244","SO13",1,2019,92,19.130435,1760
"2245","LAL131",1,2019,46,17.173913,790
"2246","SJ14",1,2019,29,20.517241,595
"2247","SF14",1,2019,46,28.391304,1306
"2248","SV14",1,2019,31,16.612903,515
"2249","SA14",1,2019,37,14.918919,552
"2250","LAL141",1,2019,61,20.098361,1226
"2251","SF15",1,2019,55,31.427273,1728.5
"2252","SO14",1,2019,58,17.034483,988
"2253","DFG",1,2019,63,32.857143,2070
"2254","SJ15",1,2019,30,15.266667,458
"2255","LAL151",1,2019,71,26.549296,1885
"2256","SO15",1,2019,52,15.288462,795
"2257","SF16",1,2019,51,27.176471,1386
"2258","SV16",1,2019,25,12.8,320
"2259","SD16",1,2019,37,11.351351,420
"2260","SO16",1,2019,75,13.613333,1021
"2261","LAL16",1,2019,55,20.490909,1127
"2262","SA17",1,2019,39,20.769231,810
"2263","SV17",1,2019,32,17.1875,550
"2264","SO17",1,2019,63,16.380952,1032
"2265","DEC17",1,2019,87,22.126437,1925
"2266","SF17",1,2019,36,26.75,963
"2267","SF18",1,2019,49,29.952449,1467.67
"2268","SJ18",1,2019,40,13,520
"2269","SO18",1,2019,113,41.265487,4663
"2270","LAL18",1,2019,564,50.608156,28543
"2271","LAL",1,2019,27,20.555556,555
"2272","SJ19",2,2021,15,14.333333,215
"2273","SF13",2,2018,34,31.382353,1067
"2274","INT",12,2018,715,117.213986,83808
"2275","DOPRL",2,2019,908,20.168921,18313.38
"2276","SF13",2,2019,31,32.645161,1012
"2277","LAL",2,2019,28,25.535714,715
"2278","SJ13",2,2019,29,19.310345,560
"2279","SC13",2,2019,131,21.984733,2880
"2280","SO13",2,2019,97,19.195876,1862
"2281","LAL131",2,2019,55,21.090909,1160
"2282","SA14",2,2019,37,16.135135,597
"2283","SJ14",2,2019,28,15.714286,440
"2284","SO14",2,2019,62,19.725806,1223
"2285","LAL141",2,2019,61,21.737705,1326
"2286","SF15",2,2019,34,26.323529,895
"2287","DFG",2,2019,107,92.484019,9895.79
"2288","SJ15",2,2019,28,17.607143,493
"2289","SO15",2,2019,57,16.929825,965
"2290","LAL151",2,2019,71,26.126761,1855
"2291","SF16",2,2019,40,22.275,891
"2292","SV16",2,2019,29,16.896552,490
"2293","SD16",2,2019,43,13.139535,565
"2294","SO16",2,2019,79,15.898734,1256
"2295","LAL16",2,2019,57,22.912281,1306
"2296","SV17",2,2019,34,19.264706,655
"2297","SJ17",2,2019,31,14.354839,445
"2298","SO17",2,2019,74,18.445946,1365
"2299","SA17",2,2019,36,18.75,675
"2300","DEC17",2,2019,86,26.22093,2255
"2301","SJ18",2,2019,77,38.714286,2981
"2302","SF18",2,2019,27,29.728519,802.67
"2303","LAL18",2,2019,508,84.855315,43106.5
"2304","SO18",2,2019,178,50.106742,8919
"2305","SA18",2,2019,73,36.780822,2685
"2306","SF19",2,2019,3699,57.684828,213376.18
"2307","SF17",2,2019,27,21.592593,583
"2308","DOPRL",3,2019,827,18.541403,15333.74
"2309","SO12",3,2019,93,18.548387,1725
"2310","LAL",3,2019,23,20.652174,475
"2311","SF13",3,2019,17,34.235294,582
"2312","SC13",3,2019,121,21.035041,2545.24
"2313","SO13",3,2019,99,19.969697,1977
"2314","SF14",3,2019,42,27.52381,1156
"2315","SA14",3,2019,42,18.5,777
"2316","LAL141",3,2019,53,18.603774,986
"2317","SF15",3,2019,45,31.888889,1435
"2318","DFG",3,2019,104,80.283365,8349.47
"2319","SJ14",3,2019,26,18.461538,480
"2320","SJ15",3,2019,23,12.304348,283
"2321","SO15",3,2019,58,19.051724,1105
"2322","LAL151",3,2019,68,25.823529,1756
"2323","SF16",3,2019,51,27.078431,1381
"2324","SV16",3,2019,29,14.827586,430
"2325","SD16",3,2019,37,11.486486,425
"2326","SO16",3,2019,85,21.164706,1799
"2327","LAL16",3,2019,48,19.520833,937
"2328","SA17",3,2019,39,22.435897,875
"2329","SF17",3,2019,48,26.729167,1283
"2330","SO17",3,2019,69,18.695652,1290
"2331","DEC17",3,2019,82,22.804878,1870
"2332","SF18",3,2019,29,35.781724,1037.67
"2333","SJ18",3,2019,53,27.358491,1450
"2334","SO18",3,2019,116,84.87069,9845
"2335","LAL18",3,2019,292,82.181507,23997
"2336","SF19",3,2019,2650,66.297592,175688.62
"2337","LAL19",2,2021,89,19.820225,1764
"2338","LAL131",3,2019,45,18.222222,820
"2339","SO14",3,2019,56,14.875,833
"2340","SV17",3,2019,32,17.96875,575
"2341","SV13",3,2019,34,16.323529,555
"2342","SJ13",3,2019,25,16,400
"2343","SO20",2,2021,151,47.615894,7190
"2344","DOPRL",4,2019,1020,21.119637,21542.03
"2345","SF13",4,2019,41,34.317073,1407
"2346","LAL",4,2019,24,21.041667,505
"2347","SJ13",4,2019,25,15.6,390
"2348","SC13",4,2019,133,20.977444,2790
"2349","SO13",4,2019,90,19.077778,1717
"2350","LAL131",4,2019,42,17.857143,750
"2351","SJ14",4,2019,28,20.714286,580
"2352","SF14",4,2019,44,26.613636,1171
"2353","SA14",4,2019,36,15.055556,542
"2354","LAL141",4,2019,61,21.901639,1336
"2355","SF15",4,2019,51,32.254902,1645
"2356","SO14",4,2019,55,17.145455,943
"2357","DFG",4,2019,99,286.224545,28336.23
"2358","SJ15",4,2019,30,15.933333,478
"2359","SO15",4,2019,50,15.1,755
"2360","LAL151",4,2019,66,26.136364,1725
"2361","SF16",4,2019,50,27.12,1356
"2362","SV16",4,2019,24,12.916667,310
"2363","SO16",4,2019,73,13.712329,1001
"2364","SD16",4,2019,37,11.351351,420
"2365","LAL16",4,2019,52,21.442308,1115
"2366","SV17",4,2019,31,17.096774,530
"2367","SF17",4,2019,34,25.676471,873
"2368","SO17",4,2019,62,16.16129,1002
"2369","SA17",4,2019,39,20.769231,810
"2370","DEC17",4,2019,80,20.9375,1675
"2371","SJ18",4,2019,56,29.75,1666
"2372","SF18",4,2019,50,33.7534,1687.67
"2373","SO18",4,2019,94,37,3478
"2374","LAL18",4,2019,193,58.088083,11211
"2375","SF19",4,2019,775,69.268387,53683
"2376","INT",3,2019,258,88.027132,22711
"2377","SV14",4,2019,30,16.166667,485
"2378","LAL20",2,2021,829,75.580193,62655.98
"2379","SV19",4,2019,2688,57.046391,153340.7
"2380","DOPRL",5,2019,891,20.185612,17985.38
"2381","LAL",5,2019,28,25.535714,715
"2382","SF13",5,2019,30,32.733333,982
"2383","SJ13",5,2019,27,20,540
"2384","SC13",5,2019,126,21.666667,2730
"2385","SO13",5,2019,94,18.531915,1742
"2386","LAL131",5,2019,53,20.754717,1100
"2387","SA14",5,2019,36,16.305556,587
"2388","SJ14",5,2019,25,16.2,405
"2389","LAL141",5,2019,58,19.931034,1156
"2390","SO14",5,2019,60,19.716667,1183
"2391","DFG",5,2019,112,155.1825,17380.44
"2392","SO15",5,2019,54,16.944444,915
"2393","SJ15",5,2019,27,17.888889,483
"2394","SF16",5,2019,40,22.275,891
"2395","LAL151",5,2019,71,26.549296,1885
"2396","SV16",5,2019,28,16.428571,460
"2397","SO16",5,2019,75,14.746667,1106
"2398","SD16",5,2019,41,13.170732,540
"2399","LAL16",5,2019,51,23.843137,1216
"2400","SJ17",5,2019,29,14.482759,420
"2401","SV17",5,2019,31,19.193548,595
"2402","SO17",5,2019,72,18.680556,1345
"2403","SF17",5,2019,27,21.592593,583
"2404","DEC17",5,2019,80,23.0625,1845
"2405","SF18",5,2019,27,36.765556,992.67
"2406","SJ18",5,2019,43,19.906977,856
"2407","LAL18",5,2019,151,59.112583,8926
"2408","SO18",5,2019,83,45.939759,3813
"2409","SA17",5,2019,36,18.75,675
"2410","SF15",5,2019,33,26.666667,880
"2411","SV19",5,2019,1911,67.448399,128893.89
"2412","SF19",5,2019,651,59.475576,38718.6
"2413","DOPRL",6,2019,813,18.522435,15058.74
"2414","SO12",6,2019,88,19.147727,1685
"2415","SF13",6,2019,16,34.5,552
"2416","SJ13",6,2019,24,15.833333,380
"2417","LAL",6,2019,22,20.681818,455
"2418","SV13",6,2019,33,16.515152,545
"2419","SO13",6,2019,99,19.969697,1977
"2420","SC13",6,2019,120,21.210333,2545.24
"2421","SF14",6,2019,42,29.190476,1226
"2422","LAL131",6,2019,45,18.222222,820
"2423","SA14",6,2019,40,18.8,752
"2424","SO14",6,2019,55,15.418182,848
"2425","LAL141",6,2019,53,17.471698,926
"2426","DFG",6,2019,110,127.996909,14079.66
"2427","SF15",6,2019,43,31.976744,1375
"2428","SO15",6,2019,53,18.584906,985
"2429","SJ15",6,2019,22,12.409091,273
"2430","SF16",6,2019,51,27.078431,1381
"2431","LAL151",6,2019,61,25.016393,1526
"2432","SV16",6,2019,27,15.185185,410
"2433","SO16",6,2019,82,21.573171,1769
"2434","SV17",6,2019,30,17.833333,535
"2435","SO17",6,2019,69,18.985507,1310
"2436","SA17",6,2019,39,22.435897,875
"2437","SF17",6,2019,47,26.659574,1253
"2438","DEC17",6,2019,79,19.113924,1510
"2439","LAL16",6,2019,47,19.93617,937
"2440","SF18",6,2019,29,40.954138,1187.67
"2441","SJ18",6,2019,37,12.162162,450
"2442","LAL18",6,2019,130,83.653846,10875
"2443","BDON",5,2019,34,239.332353,8137.3
"2444","SO18",6,2019,66,23.075758,1523
"2445","INT",5,2019,247,96.392713,23809
"2446","SF19",6,2019,652,58.130368,37901
"2447","SV19",6,2019,544,75.862132,41269
"2448","DSPE",6,2019,2,5500,11000
"2449","SD16",6,2019,37,11.486486,425
